ORIG_TERMINAL_ID,ORIG_DEPT,DEST_TERMINAL_ID,DEST_DEPT,MODE,IMP_EXP_IND,GL_DATE,TRANSPORT_DATE,WB_DATE,ETD,ATD,ETA,ATA,SHIP_TYPE,SERVICE_TYPE,SHIPPER_CODE,SHIPPER_PARENT_ID,SHIPPER_NAME,SHIPPER_INDUSTRY_CODE,SHIPPER_PARENT_NAME,CNEE_CODE,CNEE_PARENT_ID,CNEE_NAME,CNEE_INDUSTRY_CODE,CNEE_PARENT_NAME,CARRIER,FLIGHT_NO,VESSEL_NAME,PORT_LOADING,ORIG_IATA_TC_CODE,ORIG_COUNTRY_CODE,PORT_UNLOADING,DEST_IATA_TC_CODE,DEST_COUNTRY_CODE,CREATED_BY,NUM_PIECES,TEU,CHARGEABLE_WEIGHT,VOLUME_WEIGHT,ACTUAL_WEIGHT,TOTAL_VOLUME,SALESMAN,CONTROLLING_CODE,CONTROLLING_NAME,is_delayed,departure_delay_hours,planned_transit_hours,month,day_of_week
8801,3211,6501,1,A,I,,2026-01-11,2026-01-13,2026-01-04,2025-12-24,2026-01-20,2026-01-01,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,42,9.08,311.38,89.655,4783.88,25.0,,302348024,SCHENKER LLC,0,-264.0,384.0,1,6
8801,3211,6501,1,O,I,,2025-12-24,2025-12-17,2025-12-01,2026-01-06,2025-12-14,2025-12-29,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,33,1.87,51.47,42.04,7920.95,36.15,,302348024,SCHENKER LLC,1,864.0,312.0,12,2
8811,3211,6501,1,O,I,,2026-01-06,2025-12-23,2025-12-20,2026-01-04,2025-12-08,2026-01-03,HOUSE,LCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,96,3.46,433.18,25.0,1254.86,93.4,,202318761,RECKITT BENCKISER ARABIA FZE,1,360.0,-288.0,1,1
8801,3211,6501,1,O,I,,2026-01-01,2025-12-09,2025-12-18,2026-01-12,2025-12-26,2025-12-21,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,78,4.86,148.26,35.86,9725.21,91.12,,302348024,SCHENKER LLC,0,600.0,192.0,1,3
8801,3211,6501,1,O,I,,2026-01-20,2025-12-17,2025-12-28,2026-01-10,2026-01-03,2026-01-22,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,38,1.86,499.17,89.977,4612.58,49.74,,302348024,SCHENKER LLC,1,312.0,144.0,1,1
8801,3211,6501,1,O,I,,2026-01-11,2025-12-19,2026-01-09,2026-01-17,2025-12-29,2025-12-14,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,47,3.07,254.17,42.04,8866.98,98.85,,302348024,SCHENKER LLC,0,192.0,-264.0,1,6
8801,3211,6501,1,O,I,,2026-01-09,2025-12-04,2025-12-23,2026-01-06,2026-01-21,2026-01-24,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,31,9.97,350.92,42.04,17307.22,81.06,,302348024,SCHENKER LLC,1,336.0,696.0,1,4
5200,300,6501,1,A,I,,2026-01-05,2025-12-04,2026-01-08,2025-12-19,2025-12-09,2026-01-14,HOUSE,FCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,19,5.17,115.79,73.8,2164.13,13.38,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),1,-480.0,-720.0,1,0
5304,4100,6501,1,A,I,,2026-01-28,2026-01-29,2025-12-11,2025-12-25,2026-01-10,2026-01-30,HOUSE,LCL,302480912,,JOLLY BOARD PRIVATE LIMITED,89-Others_General merchandise,JOLLY BOARD PRIVATE LIMITED,6027720,,EMIRATES SPECIALITIES CO.(L.L.C.),,EMIRATES SPECIALITIES CO.(L.L.C.),MEDU,IU549R,MSC YOKOHAMA,INNSA,TC3,IN,AEJEA,TC2,AE,prguru6501,40,5.71,494.01,200.0,9517.07,51.68,,302480912,JOLLY BOARD PRIVATE LIMITED,1,336.0,720.0,1,2
6051,300,6501,1,O,I,,2026-01-22,2025-12-12,2025-12-04,2025-12-17,2025-12-16,2025-12-08,HOUSE,LCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,93,7.81,287.27,49.41,6556.96,66.22,,302339745,HP INTERNATIONAL SARL,0,312.0,288.0,1,3
8811,3211,6501,1,O,I,,2026-01-14,2026-01-13,2026-01-02,2025-12-28,2026-01-09,2025-12-29,HOUSE,FCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,22,4.36,454.85,25.0,19358.77,59.31,,202318761,RECKITT BENCKISER ARABIA FZE,0,-120.0,168.0,1,2
8801,3211,6501,1,A,I,,2025-12-09,2025-12-09,2025-12-12,2026-01-28,2026-01-24,2026-01-23,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,46,3.62,485.46,42.04,5704.31,64.68,,302348024,SCHENKER LLC,0,1128.0,1032.0,12,1
8801,3211,6501,1,A,I,,2025-12-09,2025-12-11,2025-12-22,2026-01-29,2025-12-09,2025-12-21,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,3,1.03,301.75,89.655,13538.98,62.96,,302348024,SCHENKER LLC,1,912.0,-312.0,12,1
6051,300,6501,1,O,I,,2025-12-13,2026-01-27,2026-01-10,2025-12-05,2025-12-09,2025-12-10,HOUSE,LCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,69,3.93,143.55,49.41,1983.37,62.92,,302339745,HP INTERNATIONAL SARL,1,-864.0,-768.0,12,5
5304,4100,6501,1,A,I,,2026-01-29,2026-01-03,2025-12-05,2025-12-08,2025-12-25,2025-12-18,HOUSE,LCL,302480912,,JOLLY BOARD PRIVATE LIMITED,89-Others_General merchandise,JOLLY BOARD PRIVATE LIMITED,6027720,,EMIRATES SPECIALITIES CO.(L.L.C.),,EMIRATES SPECIALITIES CO.(L.L.C.),MEDU,IU549R,MSC YOKOHAMA,INNSA,TC3,IN,AEJEA,TC2,AE,prguru6501,9,1.74,254.64,200.0,13184.33,79.37,,302480912,JOLLY BOARD PRIVATE LIMITED,0,72.0,480.0,1,3
8801,3211,6501,1,O,I,,2026-01-04,2025-12-06,2026-01-26,2026-01-21,2025-12-21,2025-12-05,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,3,6.34,68.12,89.977,7260.57,14.8,,302348024,SCHENKER LLC,0,-120.0,-864.0,1,6
8801,3211,6501,1,O,I,,2025-12-11,2025-12-01,2026-01-13,2025-12-13,2026-01-03,2025-12-28,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,7ESL,02552W,ESL WASL,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,7,4.02,124.07,76.505,18340.53,92.63,,302348024,SCHENKER LLC,0,-744.0,-240.0,12,3
8801,3211,6501,1,A,I,,2025-12-06,2026-01-05,2025-12-01,2026-01-08,2025-12-08,2026-01-17,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,33,2.8,64.15,42.04,4056.35,64.66,,302348024,SCHENKER LLC,1,912.0,168.0,12,5
6051,300,6501,1,A,I,,2026-01-09,2025-12-17,2026-01-02,2026-01-07,2026-01-20,2025-12-23,HOUSE,LCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,86,8.21,257.3,49.41,4918.04,69.03,,302339745,HP INTERNATIONAL SARL,0,120.0,432.0,1,4
8801,3211,6501,1,O,I,,2025-12-15,2025-12-08,2025-12-31,2025-12-08,2025-12-15,2025-12-25,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,59,8.48,482.63,89.977,11434.48,26.57,,302348024,SCHENKER LLC,1,-552.0,-384.0,12,0
8801,3211,6501,1,A,I,,2025-12-03,2025-12-07,2025-12-22,2026-01-01,2026-01-24,2026-01-27,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,62,4.94,156.74,35.86,18962.49,92.68,,302348024,SCHENKER LLC,1,240.0,792.0,12,2
8801,3211,6501,1,A,I,,2026-01-04,2026-01-01,2026-01-03,2025-12-09,2026-01-03,2026-01-16,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,58,8.88,382.23,89.655,15863.56,24.32,,302348024,SCHENKER LLC,1,-600.0,0.0,1,6
8801,3211,6501,1,O,I,,2026-01-16,2026-01-28,2026-01-10,2026-01-14,2025-12-28,2026-01-22,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,30,1.48,407.67,89.655,18166.88,18.21,,302348024,SCHENKER LLC,1,96.0,-312.0,1,4
8601,3211,6501,1,O,I,,2026-01-29,2025-12-24,2025-12-12,2025-12-07,2026-01-12,2025-12-10,HOUSE,LCL,8028181,,"HONDA MOTORCYCLE(SHANGHAI) CO.,LTD.",,"HONDA MOTORCYCLE (SHANGHAI) CO.,LTD.",302269656,302164078.0,HONDA GULF FZE,,HONDA GULF FZE,ECUI,937W,NORTHERN GUARD,CNSHK,TC3,CN,AEJEA,TC2,AE,prguru6501,49,1.17,155.67,1.868,12474.8,40.17,,302269656,HONDA GULF FZE,0,-120.0,744.0,1,3
8801,3211,6501,1,O,I,,2025-12-25,2025-12-13,2025-12-14,2025-12-04,2025-12-18,2026-01-20,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,96,3.33,259.52,89.655,14083.46,60.68,,302348024,SCHENKER LLC,1,-240.0,96.0,12,3
8811,3211,6501,1,A,I,,2026-01-24,2026-01-11,2026-01-18,2025-12-09,2026-01-21,2026-01-25,HOUSE,FCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,80,2.35,394.82,25.0,19411.62,43.69,,202318761,RECKITT BENCKISER ARABIA FZE,1,-960.0,72.0,1,5
8801,3211,6501,1,A,I,,2025-12-23,2026-01-30,2025-12-28,2025-12-18,2025-12-11,2026-01-29,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,34,8.06,163.82,35.86,9767.54,92.9,,302348024,SCHENKER LLC,1,-240.0,-408.0,12,1
8811,3211,6501,1,A,I,,2026-01-21,2025-12-04,2026-01-21,2026-01-06,2025-12-30,2026-01-21,HOUSE,FCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,69,3.21,347.27,25.0,11780.79,27.56,,202318761,RECKITT BENCKISER ARABIA FZE,1,-360.0,-528.0,1,2
8801,3211,6501,1,A,I,,2025-12-04,2026-01-06,2026-01-24,2026-01-23,2026-01-18,2026-01-25,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,33,6.0,321.04,35.86,6824.19,7.73,,302348024,SCHENKER LLC,1,-24.0,-144.0,12,3
6051,300,6501,1,O,I,,2026-01-11,2026-01-04,2025-12-29,2026-01-06,2025-12-03,2025-12-12,HOUSE,FCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,90,2.85,380.25,49.41,11474.9,27.07,,302339745,HP INTERNATIONAL SARL,1,192.0,-624.0,1,6
8801,3211,6501,1,O,I,,2025-12-16,2026-01-13,2025-12-31,2026-01-22,2025-12-12,2026-01-24,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,18,7.24,6.09,89.655,4787.71,13.82,,302348024,SCHENKER LLC,1,528.0,-456.0,12,1
8801,3211,6501,1,A,I,,2026-01-15,2025-12-19,2025-12-20,2025-12-12,2025-12-14,2025-12-22,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,24,3.13,104.34,42.04,16726.92,28.66,,302348024,SCHENKER LLC,1,-192.0,-144.0,1,3
5200,300,6501,1,O,I,,2026-01-16,2026-01-03,2025-12-09,2026-01-22,2025-12-28,2025-12-21,HOUSE,FCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,81,2.02,261.44,73.8,4147.39,26.78,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),0,1056.0,456.0,1,4
6051,300,6501,1,A,I,,2026-01-25,2025-12-26,2026-01-11,2026-01-07,2026-01-05,2026-01-28,HOUSE,FCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,87,5.74,242.37,49.41,3583.55,48.43,,302339745,HP INTERNATIONAL SARL,1,-96.0,-144.0,1,6
8811,3211,6501,1,O,I,,2025-12-14,2025-12-26,2026-01-10,2026-01-17,2026-01-01,2026-01-17,HOUSE,LCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,68,9.71,273.81,25.0,8834.29,70.71,,202318761,RECKITT BENCKISER ARABIA FZE,1,168.0,-216.0,12,6
6051,300,6501,1,A,I,,2026-01-03,2025-12-27,2026-01-05,2026-01-10,2026-01-27,2026-01-27,HOUSE,LCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,5,7.31,435.55,49.41,12543.1,33.91,,302339745,HP INTERNATIONAL SARL,0,120.0,528.0,1,5
5200,300,6501,1,O,I,,2026-01-29,2026-01-09,2025-12-22,2026-01-18,2026-01-26,2025-12-15,HOUSE,FCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,53,7.95,243.83,73.8,5728.21,86.17,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),0,648.0,840.0,1,3
5200,300,6501,1,O,I,,2025-12-24,2026-01-04,2026-01-20,2025-12-26,2026-01-25,2026-01-03,HOUSE,FCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,49,4.5,81.8,73.8,12025.54,64.5,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),0,-600.0,120.0,12,2
8801,3211,6501,1,A,I,,2025-12-05,2026-01-14,2026-01-09,2025-12-19,2025-12-27,2025-12-09,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,78,1.1,88.85,89.977,16573.4,55.6,,302348024,SCHENKER LLC,0,-504.0,-312.0,12,4
8801,3211,6501,1,O,I,,2026-01-13,2026-01-02,2025-12-23,2025-12-01,2026-01-24,2025-12-17,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,2,2.0,119.95,89.655,11430.3,34.45,,302348024,SCHENKER LLC,0,-528.0,768.0,1,1
6051,300,6501,1,O,I,,2026-01-12,2025-12-14,2025-12-27,2025-12-27,2026-01-14,2026-01-24,HOUSE,FCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,4,7.43,160.71,49.41,19024.05,18.15,,302339745,HP INTERNATIONAL SARL,1,0.0,432.0,1,0
8801,3211,6501,1,O,I,,2025-12-19,2025-12-25,2026-01-01,2025-12-14,2026-01-25,2026-01-01,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,60,9.23,440.38,42.04,14156.32,77.32,,302348024,SCHENKER LLC,0,-432.0,576.0,12,4
8801,3211,6501,1,A,I,,2025-12-11,2025-12-18,2026-01-25,2025-12-31,2025-12-07,2026-01-28,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,67,6.97,285.84,89.977,5268.87,50.07,,302348024,SCHENKER LLC,1,-600.0,-1176.0,12,3
5304,4100,6501,1,A,I,,2025-12-12,2025-12-30,2026-01-25,2025-12-27,2026-01-12,2026-01-24,HOUSE,LCL,302480912,,JOLLY BOARD PRIVATE LIMITED,89-Others_General merchandise,JOLLY BOARD PRIVATE LIMITED,6027720,,EMIRATES SPECIALITIES CO.(L.L.C.),,EMIRATES SPECIALITIES CO.(L.L.C.),MEDU,IU549R,MSC YOKOHAMA,INNSA,TC3,IN,AEJEA,TC2,AE,prguru6501,82,4.87,335.8,200.0,8231.62,32.65,,302480912,JOLLY BOARD PRIVATE LIMITED,1,-696.0,-312.0,12,4
8811,3211,6501,1,O,I,,2025-12-06,2026-01-15,2025-12-17,2026-01-29,2026-01-03,2026-01-01,HOUSE,FCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,50,0.14,179.68,25.0,10932.51,27.79,,202318761,RECKITT BENCKISER ARABIA FZE,0,1032.0,408.0,12,5
5200,300,6501,1,O,I,,2026-01-20,2026-01-02,2025-12-04,2025-12-06,2025-12-04,2025-12-09,HOUSE,LCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,45,9.04,298.52,73.8,14357.28,31.62,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),1,48.0,0.0,1,1
